instrument.name;measurement.date;measurement.id;waterquality.tsm;waterquality.chla;waterquality.kd;waterquality.cpc
WISPstation007;2018-08-16 12:15:05.670220;94150;9.6;9.6;1.4;13.0
WISPstation007;2018-08-16 12:30:05.666690;94156;9.2;9.4;1.4;12.4
WISPstation007;2018-08-16 12:45:04.822582;94166;8.7;8.9;1.3;11.3
WISPstation007;2018-08-16 13:00:04.811164;94174;8.0;8.1;1.2;8.7
WISPstation007;2018-08-16 13:15:05.765091;94182;7.9;8.0;1.2;9.1
WISPstation007;2018-08-16 13:30:05.647922;94188;7.8;7.7;1.2;8.6
WISPstation007;2018-08-16 13:45:05.661292;94196;7.8;7.9;1.2;8.4
WISPstation007;2018-08-16 14:00:05.406627;94203;7.7;7.6;1.2;8.2
WISPstation007;2018-08-16 14:15:05.778707;94214;7.5;7.7;1.2;9.0
WISPstation007;2018-08-16 14:30:04.872866;94221;7.2;7.1;1.1;6.5
WISPstation007;2018-08-16 14:45:04.870451;94226;6.3;7.3;1.1;7.9
WISPstation007;2018-08-16 15:00:05.205593;94238;7.1;7.0;1.0;5.9
WISPstation007;2018-08-16 15:15:05.763877;94244;8.0;7.5;1.0;7.2
WISPstation007;2018-08-16 15:30:05.126014;94250;6.8;7.1;0.9;6.4
WISPstation007;2018-08-16 15:45:05.270470;94259;6.6;7.0;0.9;6.9
WISPstation007;2018-08-16 16:00:05.361395;94266;6.0;6.5;0.8;4.8
WISPstation007;2018-08-16 16:15:05.090088;94274;5.4;5.7;0.6;1.3
WISPstation007;2018-08-16 16:30:05.262456;94283;7.1;7.2;0.6;4.8
WISPstation007;2018-08-16 16:45:05.286061;94291;6.6;6.1;0.6;3.8
WISPstation007;2018-08-16 17:00:05.212537;94299;5.9;5.6;0.4;0.1
WISPstation007;2018-08-17 04:00:04.909746;94368;14.9;18.6;1.7;22.8
WISPstation007;2018-08-17 05:00:05.196909;94372;18.2;20.7;1.7;24.5
WISPstation007;2018-08-17 05:15:05.226765;94377;15.1;19.3;1.4;21.7
WISPstation007;2018-08-17 05:30:05.268620;94381;15.0;19.1;1.5;20.3
WISPstation007;2018-08-17 05:45:05.109888;94385;14.0;19.3;1.4;20.4
WISPstation007;2018-08-17 06:00:05.247955;94393;13.9;20.3;1.4;21.1
WISPstation007;2018-08-17 06:15:04.914874;94401;13.2;19.9;1.5;22.3
WISPstation007;2018-08-17 06:30:04.844760;94408;12.7;20.4;1.4;22.2
WISPstation007;2018-08-17 06:45:04.808987;94414;12.8;20.6;1.5;22.3
WISPstation007;2018-08-17 07:00:05.900726;94422;12.4;21.1;1.5;23.0
WISPstation007;2018-08-17 07:15:05.340178;94433;13.0;21.3;1.6;24.9
WISPstation007;2018-08-17 07:30:05.723481;94440;12.4;20.9;1.6;23.5
WISPstation007;2018-08-17 07:45:04.838036;94449;12.2;21.5;1.5;23.5
WISPstation007;2018-08-17 08:00:05.711497;94456;12.1;22.0;1.6;24.4
WISPstation007;2018-08-17 08:15:05.406213;94465;12.3;22.0;1.6;25.3
WISPstation007;2018-08-17 08:30:05.684256;94473;14.0;23.4;1.9;30.1
WISPstation007;2018-08-17 08:45:04.853289;94480;13.0;22.9;1.7;28.4
WISPstation007;2018-08-17 09:00:05.769905;94487;12.0;22.5;1.6;26.5
WISPstation007;2018-08-17 09:15:05.673211;94496;11.3;22.1;1.5;26.3
WISPstation007;2018-08-17 09:30:05.675367;94503;11.9;22.5;1.6;27.6
WISPstation007;2018-08-17 09:45:05.715684;94512;11.8;23.4;1.6;27.4
WISPstation007;2018-08-17 10:00:04.816155;94520;12.4;23.9;1.7;31.0
WISPstation007;2018-08-17 10:15:05.417518;94528;11.8;23.6;1.6;30.3
WISPstation007;2018-08-17 10:30:05.791705;94537;11.6;23.4;1.7;30.6
WISPstation007;2018-08-17 10:45:04.901123;94544;11.5;24.0;1.6;30.4
WISPstation007;2018-08-17 11:00:04.849996;94552;12.1;25.1;1.6;30.9
WISPstation007;2018-08-17 11:15:05.797283;94560;11.4;25.1;1.5;31.5
WISPstation007;2018-08-17 11:30:05.457223;94569;11.4;25.2;1.5;32.5
WISPstation007;2018-08-17 11:45:04.920221;94577;11.2;25.1;1.5;33.2
WISPstation007;2018-08-17 12:00:04.919341;94584;11.3;25.4;1.5;33.4
WISPstation007;2018-08-17 12:15:04.947506;94592;11.8;25.8;1.5;33.6
WISPstation007;2018-08-17 12:30:05.714640;94601;11.7;26.1;1.5;33.5
WISPstation007;2018-08-17 12:45:04.918485;94608;13.8;26.0;1.8;37.7
WISPstation007;2018-08-17 13:00:04.836876;94617;11.3;25.8;1.5;35.0
WISPstation007;2018-08-17 13:15:04.900346;94624;11.5;26.1;1.6;35.4
WISPstation007;2018-08-17 13:30:06.400078;94632;11.9;25.3;1.7;35.4
WISPstation007;2018-08-17 13:45:05.785692;94641;11.8;26.0;1.6;36.1
WISPstation007;2018-08-17 14:00:04.866974;94649;11.4;25.5;1.6;38.4
WISPstation007;2018-08-17 14:15:04.903118;94657;11.6;26.8;1.6;38.6
WISPstation007;2018-08-17 14:30:04.905256;94665;11.4;27.0;1.6;39.2
WISPstation007;2018-08-17 14:45:04.907530;94673;9.0;26.4;1.4;36.9
WISPstation007;2018-08-17 15:00:05.779605;94679;12.5;28.6;1.6;42.8
WISPstation007;2018-08-17 15:15:05.769557;94686;13.1;28.7;1.6;42.6
WISPstation007;2018-08-17 15:30:05.211981;94694;11.9;29.2;1.5;42.4
WISPstation007;2018-08-17 15:45:05.325586;94702;11.5;29.6;1.4;44.2
WISPstation007;2018-08-17 16:00:05.181260;94708;11.6;28.9;1.5;45.8
WISPstation007;2018-08-17 16:15:05.201524;94716;11.2;29.8;1.4;43.5
WISPstation007;2018-08-17 16:30:05.363296;94727;13.3;31.8;1.5;48.8
WISPstation007;2018-08-17 16:45:05.165229;94734;14.8;35.5;1.6;55.0
WISPstation007;2018-08-17 17:00:05.326029;94743;13.6;36.3;1.5;53.5
WISPstation007;2018-08-18 04:00:05.653192;94803;16.3;37.8;2.0;72.9
WISPstation007;2018-08-18 05:00:04.939799;94808;20.1;41.2;2.1;72.9
WISPstation007;2018-08-18 05:15:05.225943;94813;14.9;34.5;1.7;58.8
WISPstation007;2018-08-18 05:30:05.213319;94818;18.0;37.7;1.9;63.1
WISPstation007;2018-08-18 05:45:05.531314;94825;18.4;37.6;2.1;61.9
WISPstation007;2018-08-18 06:00:05.750433;94830;15.7;33.7;1.9;57.8
WISPstation007;2018-08-18 06:15:05.215698;94840;15.6;33.0;2.0;58.2
WISPstation007;2018-08-18 06:30:05.239347;94846;15.0;33.0;2.0;57.6
WISPstation007;2018-08-18 06:45:05.294488;94856;15.0;33.5;1.9;55.5
WISPstation007;2018-08-18 07:00:05.756458;94859;18.8;32.1;2.5;59.3
WISPstation007;2018-08-18 07:15:05.161648;94872;17.0;31.9;2.3;56.8
WISPstation007;2018-08-18 07:30:04.871707;94877;15.3;31.3;2.1;54.2
WISPstation007;2018-08-18 07:45:05.279130;94888;15.5;30.4;2.2;54.3
WISPstation007;2018-08-18 08:00:04.893575;94896;17.0;30.5;2.4;56.0
WISPstation007;2018-08-18 08:15:04.813772;94902;14.2;33.2;1.9;55.1
WISPstation007;2018-08-18 08:30:04.929466;94912;15.8;31.9;2.3;59.0
WISPstation007;2018-08-18 08:45:05.748109;94920;17.9;34.5;2.4;61.2
WISPstation007;2018-08-18 09:00:05.756373;94928;14.1;35.8;1.8;54.5
WISPstation007;2018-08-18 09:15:04.826744;94935;17.1;32.4;2.5;61.0
WISPstation007;2018-08-18 09:30:04.803333;94942;18.8;32.8;2.7;61.9
WISPstation007;2018-08-18 09:45:05.253976;94948;14.8;34.0;2.1;61.7
WISPstation007;2018-08-18 10:00:05.785000;94958;13.1;33.4;1.9;59.4
WISPstation007;2018-08-18 10:15:04.837259;94968;14.6;34.3;2.0;58.0
WISPstation007;2018-08-18 10:30:05.723932;94976;18.2;30.5;3.0;63.1
WISPstation007;2018-08-18 10:45:04.888719;94983;13.5;32.9;2.0;56.0
WISPstation007;2018-08-18 11:00:05.762613;94991;11.6;36.9;1.5;50.3
WISPstation007;2018-08-18 11:15:04.827059;95000;13.7;32.8;1.9;56.8
WISPstation007;2018-08-18 11:30:04.939963;95008;12.8;33.5;1.8;55.3
WISPstation007;2018-08-18 11:45:05.775961;95014;11.9;33.9;1.6;53.3
WISPstation007;2018-08-18 12:00:04.864657;95024;12.5;35.7;1.7;57.1
WISPstation007;2018-08-18 12:15:05.744267;95032;12.6;36.5;1.6;55.7
WISPstation007;2018-08-18 12:30:04.915715;95040;12.9;37.2;1.7;57.4
WISPstation007;2018-08-18 12:45:04.860136;95048;12.9;35.6;1.7;53.4
WISPstation007;2018-08-18 13:00:05.769493;95056;12.0;33.0;1.8;54.5
WISPstation007;2018-08-18 13:15:04.931528;95063;13.6;32.8;2.0;56.0
WISPstation007;2018-08-18 13:30:05.766248;95072;12.7;33.9;1.8;55.0
WISPstation007;2018-08-18 13:45:04.933413;95079;12.7;34.0;1.7;53.6
WISPstation007;2018-08-18 14:00:04.932456;95088;12.6;34.5;1.7;54.4
WISPstation007;2018-08-18 14:15:05.744935;95096;11.9;33.3;1.7;52.7
WISPstation007;2018-08-18 14:30:04.837838;95103;12.1;34.5;1.7;53.9
WISPstation007;2018-08-18 14:45:04.806902;95108;9.4;29.5;1.5;44.9
WISPstation007;2018-08-18 15:00:05.287808;95116;14.2;32.9;2.0;59.9
WISPstation007;2018-08-18 15:15:05.543776;95128;17.9;38.4;1.9;60.9
WISPstation007;2018-08-18 15:30:05.532435;95136;12.6;34.9;1.6;56.4
WISPstation007;2018-08-18 15:45:05.772436;95139;14.9;33.5;2.0;63.4
WISPstation007;2018-08-18 16:00:05.252916;95151;16.7;35.4;2.5;77.2
WISPstation007;2018-08-18 16:15:05.395662;95157;13.2;34.4;1.7;57.3
WISPstation007;2018-08-18 16:30:05.395438;95165;14.2;36.5;1.6;60.3
WISPstation007;2018-08-18 16:45:05.188900;95174;15.4;38.2;1.7;65.1
WISPstation007;2018-08-18 17:00:05.327386;95182;13.0;38.3;1.4;64.4
WISPstation007;2018-08-19 04:00:05.774984;95242;17.7;23.5;2.6;45.7
WISPstation007;2018-08-19 05:00:04.896589;95248;14.5;21.2;2.1;37.1
WISPstation007;2018-08-19 05:15:05.720069;95252;14.0;21.9;2.0;37.7
WISPstation007;2018-08-19 05:30:05.144866;95257;13.3;22.8;1.7;34.0
WISPstation007;2018-08-19 05:45:05.716753;95263;15.0;22.5;2.1;37.9
WISPstation007;2018-08-19 06:00:05.242233;95269;14.1;20.1;2.2;37.1
WISPstation007;2018-08-19 06:15:05.319680;95278;14.4;22.0;2.2;39.9
WISPstation007;2018-08-19 06:30:05.337009;95283;14.6;21.3;2.3;39.0
WISPstation007;2018-08-19 06:45:05.333510;95292;14.0;21.8;2.1;40.3
WISPstation007;2018-08-19 07:00:04.805096;95304;13.3;22.9;2.0;41.3
WISPstation007;2018-08-19 07:15:05.712642;95309;14.0;22.4;2.0;40.6
WISPstation007;2018-08-19 07:30:04.817736;95318;13.7;22.4;2.0;41.2
WISPstation007;2018-08-19 07:45:05.709538;95326;14.7;22.3;2.2;42.9
WISPstation007;2018-08-19 08:00:05.293444;95332;13.4;21.5;2.0;41.6
WISPstation007;2018-08-19 08:15:05.269709;95343;11.9;21.9;1.8;40.2
WISPstation007;2018-08-19 08:30:05.277280;95348;12.1;23.9;1.7;41.3
WISPstation007;2018-08-19 08:45:05.323754;95357;12.4;24.7;1.8;42.2
WISPstation007;2018-08-19 09:00:05.222826;95367;12.3;22.7;1.9;44.6
WISPstation007;2018-08-19 09:45:05.462040;95392;12.3;24.3;1.8;43.9
WISPstation007;2018-08-19 10:15:05.772525;95408;12.9;23.5;2.0;42.7
WISPstation007;2018-08-19 10:30:04.827023;95415;13.2;23.4;2.1;46.3
WISPstation007;2018-08-19 10:45:05.747531;95423;11.8;24.8;1.8;43.5
WISPstation007;2018-08-19 11:00:04.878272;95432;11.2;24.9;1.7;43.0
WISPstation007;2018-08-19 11:15:06.310067;95439;11.0;24.9;1.6;41.7
WISPstation007;2018-08-19 11:30:04.809315;95447;10.7;24.1;1.8;43.6
WISPstation007;2018-08-19 11:45:04.908641;95454;15.1;23.6;2.2;44.4
WISPstation007;2018-08-19 12:00:04.884224;95464;13.1;23.6;2.0;45.3
WISPstation007;2018-08-19 12:15:05.696146;95470;14.2;25.4;2.1;46.8
WISPstation007;2018-08-19 12:30:04.888441;95479;13.9;25.4;2.0;46.7
WISPstation007;2018-08-19 12:45:05.731426;95483;14.8;26.0;2.1;47.5
WISPstation007;2018-08-19 13:00:05.230511;95492;13.9;26.2;2.2;51.8
WISPstation007;2018-08-19 13:15:05.297549;95501;12.8;28.7;1.8;49.3
WISPstation007;2018-08-19 13:30:04.803816;95510;13.1;26.4;2.1;52.7
WISPstation007;2018-08-19 13:45:04.809265;95517;14.0;26.9;2.1;52.3
WISPstation007;2018-08-19 14:00:05.252035;95527;14.5;27.1;2.2;53.0
WISPstation007;2018-08-19 14:15:05.293677;95532;14.2;26.3;2.2;53.6
WISPstation007;2018-08-19 14:30:05.228707;95540;14.1;26.4;2.3;54.0
WISPstation007;2018-08-19 14:45:05.222903;95549;14.0;27.9;2.2;55.6
WISPstation007;2018-08-19 15:00:05.173984;95554;13.5;27.1;2.1;55.1
WISPstation007;2018-08-19 15:15:05.078229;95568;13.9;29.3;2.0;56.3
WISPstation007;2018-08-19 15:30:04.878921;95574;14.2;27.4;2.2;54.4
WISPstation007;2018-08-19 15:45:05.266088;95581;13.2;28.4;2.0;55.1
WISPstation007;2018-08-19 16:00:05.223720;95588;13.4;28.4;2.1;56.1
WISPstation007;2018-08-19 16:15:05.166111;95596;12.8;29.3;1.9;56.3
WISPstation007;2018-08-19 16:30:05.220014;95604;13.1;29.4;2.0;57.3
WISPstation007;2018-08-19 16:45:05.304714;95612;15.7;27.8;2.5;62.7
WISPstation007;2018-08-19 17:00:04.884537;95620;13.9;28.4;2.1;60.5
WISPstation007;2018-08-20 04:00:04.919739;95684;12.2;31.2;1.7;58.7
WISPstation007;2018-08-20 05:00:04.979456;95690;13.6;28.8;2.1;57.3
WISPstation007;2018-08-20 05:15:04.897886;95695;14.2;28.5;2.2;57.8
WISPstation007;2018-08-20 05:30:04.850019;95699;15.0;26.3;2.4;58.2
WISPstation007;2018-08-20 05:45:05.144943;95704;15.5;26.2;2.5;58.5
WISPstation007;2018-08-20 06:00:05.189033;95710;13.9;27.9;2.2;58.5
WISPstation007;2018-08-20 06:15:05.157104;95717;16.4;25.4;2.7;58.1
WISPstation007;2018-08-20 06:30:04.840242;95728;14.8;27.2;2.3;58.5
WISPstation007;2018-08-20 06:45:04.870401;95735;14.0;27.8;2.2;57.5
WISPstation007;2018-08-20 07:00:05.750353;95741;13.7;28.2;2.1;57.6
WISPstation007;2018-08-20 07:15:05.184037;95751;12.2;28.3;1.8;53.5
WISPstation007;2018-08-20 07:30:04.923013;95760;13.0;29.3;1.9;57.4
WISPstation007;2018-08-20 07:45:05.714175;95767;12.5;28.6;1.9;53.5
WISPstation007;2018-08-20 08:00:04.855154;95774;13.2;27.5;2.0;54.4
WISPstation007;2018-08-20 08:15:05.721425;95784;13.8;31.5;1.8;58.0
WISPstation007;2018-08-20 08:30:05.726267;95791;14.2;28.4;2.3;59.5
WISPstation007;2018-08-20 08:45:04.845950;95796;13.2;30.6;2.0;58.8
WISPstation007;2018-08-20 09:00:05.206146;95807;12.7;29.5;2.0;60.3
WISPstation007;2018-08-20 09:15:04.843262;95815;12.1;31.1;1.8;58.3
WISPstation007;2018-08-20 09:30:05.762967;95823;12.6;30.9;2.0;59.2
WISPstation007;2018-08-20 09:45:04.852961;95831;13.7;30.4;2.2;60.2
WISPstation007;2018-08-20 10:00:04.848999;95840;12.5;29.8;2.0;58.4
WISPstation007;2018-08-20 10:15:04.834638;95847;12.8;30.8;2.0;59.0
WISPstation007;2018-08-20 10:30:05.682763;95856;11.4;28.3;2.1;59.1
WISPstation007;2018-08-20 10:45:04.856225;95864;12.4;31.3;1.8;55.5
WISPstation007;2018-08-20 11:00:04.842368;95871;14.1;30.4;2.1;58.3
WISPstation007;2018-08-20 11:15:04.830548;95879;13.9;29.7;2.2;61.1
WISPstation007;2018-08-20 11:30:04.859636;95885;14.1;29.9;2.1;59.8
WISPstation007;2018-08-20 11:45:05.697611;95895;13.9;30.9;2.1;60.3
WISPstation007;2018-08-20 12:00:04.865804;95903;14.8;28.5;2.3;61.1
WISPstation007;2018-08-20 12:15:04.852159;95911;14.7;30.1;2.2;60.2
WISPstation007;2018-08-20 12:30:05.701202;95919;13.9;31.5;2.1;60.2
WISPstation007;2018-08-20 12:45:04.864607;95928;14.1;30.5;2.1;60.2
WISPstation007;2018-08-20 13:00:05.719506;95932;14.5;31.2;2.3;64.1
WISPstation007;2018-08-20 13:15:05.294598;95944;14.5;30.8;2.3;61.2
WISPstation007;2018-08-20 13:30:04.914971;95952;15.4;30.3;2.4;63.3
WISPstation007;2018-08-20 13:45:05.697979;95956;15.1;30.3;2.4;64.9
WISPstation007;2018-08-20 14:00:05.285655;95964;16.2;29.5;2.7;64.9
WISPstation007;2018-08-20 14:15:05.344293;95973;11.9;37.6;1.6;68.4
WISPstation007;2018-08-20 14:30:05.288411;95983;14.1;30.9;2.2;65.2
WISPstation007;2018-08-20 14:45:05.206824;95995;14.4;31.1;2.2;65.2
WISPstation007;2018-08-20 15:00:05.755072;96001;13.0;33.7;1.9;67.2
WISPstation007;2018-08-20 15:15:05.189804;96009;13.7;29.0;2.2;60.5
WISPstation007;2018-08-20 15:30:05.319122;96019;14.8;30.5;2.3;64.6
WISPstation007;2018-08-20 15:45:05.264155;96029;12.1;32.5;1.8;64.8
WISPstation007;2018-08-20 16:00:04.986866;96037;14.9;31.9;2.2;65.8
WISPstation007;2018-08-20 16:15:05.201387;96046;14.7;31.1;2.2;62.7
WISPstation007;2018-08-20 16:30:05.293596;96054;13.4;30.7;2.1;64.1
WISPstation007;2018-08-20 16:45:05.289870;96062;15.4;31.9;2.3;78.6
WISPstation007;2018-08-20 17:00:05.293459;96073;12.3;31.8;1.9;68.0
WISPstation007;2018-08-21 04:00:05.332152;96145;11.9;11.6;1.7;25.8
WISPstation007;2018-08-21 05:00:05.147131;96152;20.5;11.0;1.7;7.2
WISPstation007;2018-08-21 05:15:05.328445;96158;10.5;11.1;1.6;18.7
WISPstation007;2018-08-21 05:30:05.154476;96165;13.9;9.8;2.0;15.0
WISPstation007;2018-08-21 05:45:05.335144;96170;9.1;9.7;1.0;8.4
WISPstation007;2018-08-21 06:15:05.255808;96183;6.7;9.3;1.1;12.7
WISPstation007;2018-08-21 06:30:05.340876;96195;7.6;8.8;1.0;8.2
WISPstation007;2018-08-21 06:45:04.857678;96203;8.9;9.7;1.2;10.8
WISPstation007;2018-08-21 07:00:04.833341;96213;8.9;10.1;1.1;11.2
WISPstation007;2018-08-21 07:15:05.704548;96222;7.8;9.6;1.0;10.3
WISPstation007;2018-08-21 07:30:04.838824;96226;None;None;None;92.7
WISPstation007;2018-08-21 07:45:05.249298;96239;8.4;9.9;1.2;11.7
WISPstation007;2018-08-21 08:00:04.831633;96249;8.8;10.3;1.3;13.0
WISPstation007;2018-08-21 08:15:05.749138;96257;8.8;8.8;1.3;10.1
WISPstation007;2018-08-21 08:30:05.762848;96265;6.7;10.3;1.5;21.5
WISPstation007;2018-08-21 08:45:04.841947;96274;8.6;10.1;1.2;12.0
WISPstation007;2018-08-21 09:00:05.734288;96284;12.2;9.6;1.8;11.2
WISPstation007;2018-08-21 09:15:05.345931;96293;7.2;9.5;1.0;8.9
WISPstation007;2018-08-21 09:30:04.832014;96303;7.5;9.7;1.0;9.4
WISPstation007;2018-08-21 09:45:05.761993;96311;7.2;9.5;1.0;9.2
WISPstation007;2018-08-21 10:00:05.764675;96321;8.7;10.1;1.4;13.2
WISPstation007;2018-08-21 10:15:05.728058;96329;6.9;10.2;1.1;11.8
WISPstation007;2018-08-21 10:30:04.852581;96338;6.9;9.5;1.0;9.3
WISPstation007;2018-08-21 10:45:04.851213;96348;6.2;8.6;1.1;9.2
WISPstation007;2018-08-21 11:00:04.846137;96356;6.3;8.8;1.0;10.0
WISPstation007;2018-08-21 11:15:04.850967;96365;6.9;9.2;1.1;11.4
WISPstation007;2018-08-21 11:45:05.361800;96381;5.9;8.6;1.2;8.2
WISPstation007;2018-08-21 12:00:04.842069;96389;6.6;9.2;1.0;10.4
WISPstation007;2018-08-21 12:15:06.375183;96397;7.3;9.7;1.0;10.6
WISPstation007;2018-08-21 12:30:04.848657;96404;7.2;9.6;1.0;10.5
WISPstation007;2018-08-21 12:45:04.850445;96419;7.1;9.4;1.0;10.3
WISPstation007;2018-08-21 13:00:05.723969;96429;9.3;10.1;1.4;11.4
WISPstation007;2018-08-21 13:15:05.718663;96438;20.2;9.7;2.8;7.0
WISPstation007;2018-08-21 13:30:04.847946;96447;7.9;9.7;1.1;9.6
WISPstation007;2018-08-21 13:45:05.766551;96455;7.2;9.0;1.0;9.2
WISPstation007;2018-08-21 14:00:05.753051;96464;3.5;None;None;None
WISPstation007;2018-08-21 14:15:04.832040;96473;3.8;None;None;None
WISPstation007;2018-08-21 14:30:05.757276;96482;7.6;9.2;1.0;9.2
WISPstation007;2018-08-21 14:45:05.754513;96492;5.5;8.1;1.2;12.7
WISPstation007;2018-08-21 15:00:05.779303;96499;9.1;8.4;1.3;7.3
WISPstation007;2018-08-21 15:15:05.278495;96508;8.7;8.0;1.1;5.5
WISPstation007;2018-08-21 15:30:05.324786;96518;8.2;8.7;1.1;7.6
WISPstation007;2018-08-21 15:45:04.863511;96528;8.1;8.7;1.0;8.0
WISPstation007;2018-08-21 16:00:04.851092;96532;6.7;7.4;0.8;5.5
WISPstation007;2018-08-21 16:15:05.333375;96543;8.3;8.1;0.9;6.8
WISPstation007;2018-08-21 16:30:05.185779;96551;10.5;9.4;1.3;10.0
WISPstation007;2018-08-21 16:45:05.262196;96561;9.8;8.4;1.0;5.5
WISPstation007;2018-08-21 17:00:05.329537;96570;9.8;9.0;1.0;8.1
WISPstation007;2018-08-22 04:00:05.085278;96642;11.5;8.0;1.2;4.5
WISPstation007;2018-08-22 05:00:04.954339;96648;13.9;7.9;1.1;7.0
WISPstation007;2018-08-22 05:15:05.245622;96654;11.8;7.3;0.9;5.5
WISPstation007;2018-08-22 05:30:05.190518;96659;11.8;7.6;1.0;6.1
WISPstation007;2018-08-22 05:45:05.280245;96665;11.5;8.0;1.1;6.4
WISPstation007;2018-08-22 06:00:05.383216;96672;9.8;7.7;1.0;5.8
WISPstation007;2018-08-22 06:15:05.746960;96680;9.6;7.8;1.1;6.0
WISPstation007;2018-08-22 06:30:04.817524;96687;10.4;8.0;1.2;6.1
WISPstation007;2018-08-22 06:45:05.772641;96695;8.9;7.7;1.1;5.9
WISPstation007;2018-08-22 07:00:05.332575;96704;8.7;7.6;1.1;6.7
WISPstation007;2018-08-22 07:15:04.902304;96711;7.8;7.5;1.0;6.2
WISPstation007;2018-08-22 07:30:04.816887;96720;7.7;7.3;1.0;6.5
WISPstation007;2018-08-22 07:45:05.726124;96727;7.5;7.3;1.1;6.3
WISPstation007;2018-08-22 08:00:04.861088;96735;7.8;7.5;1.1;7.2
WISPstation007;2018-08-22 08:15:05.435264;96742;7.6;7.5;1.1;7.3
WISPstation007;2018-08-22 08:30:04.866277;96752;10.8;10.4;1.5;13.1
WISPstation007;2018-08-22 08:45:04.807170;96759;9.5;9.8;1.4;11.8
WISPstation007;2018-08-22 09:00:04.788253;96767;9.7;9.8;1.4;12.7
WISPstation007;2018-08-22 09:15:04.842389;96775;9.5;10.1;1.5;13.8
WISPstation007;2018-08-22 09:30:05.736172;96784;7.5;7.7;1.0;7.0
WISPstation007;2018-08-22 09:45:04.799205;96794;7.6;7.6;1.0;6.5
WISPstation007;2018-08-22 10:00:04.811510;96799;7.1;7.0;0.9;5.2
WISPstation007;2018-08-22 10:15:05.708612;96809;8.0;8.2;1.2;8.8
WISPstation007;2018-08-22 10:30:04.810048;96819;7.7;8.0;1.1;8.6
WISPstation007;2018-08-22 10:45:04.809396;96827;6.9;7.5;1.0;7.3
WISPstation007;2018-08-22 11:00:04.852992;96836;6.7;7.3;1.0;6.3
WISPstation007;2018-08-22 11:15:04.868525;96842;7.4;7.7;1.1;7.9
WISPstation007;2018-08-22 11:30:04.870179;96856;6.9;7.6;1.0;8.1
WISPstation007;2018-08-22 11:45:04.908201;96872;7.1;7.7;1.0;7.7
WISPstation007;2018-08-22 12:00:04.800961;96886;7.6;8.4;1.1;8.7
WISPstation007;2018-08-22 12:15:04.783136;96903;7.3;8.0;1.0;8.0
WISPstation007;2018-08-22 12:30:04.811417;96917;10.1;10.9;1.4;13.9
WISPstation007;2018-08-22 12:45:04.896988;96931;8.6;9.4;1.2;10.3
WISPstation007;2018-08-22 13:00:04.821831;96949;7.7;8.4;1.1;7.6
WISPstation007;2018-08-22 13:15:04.863692;96965;7.7;8.8;1.1;8.1
WISPstation007;2018-08-22 13:30:04.833814;96979;8.0;9.1;1.1;8.7
WISPstation007;2018-08-22 13:45:04.802592;96996;7.6;8.7;1.0;7.4
WISPstation007;2018-08-22 14:00:04.874400;97012;8.8;10.2;1.2;10.5
WISPstation007;2018-08-22 14:15:05.714377;97027;8.2;9.4;1.1;8.9
WISPstation007;2018-08-22 14:30:05.753155;97043;7.6;9.3;1.0;8.4
WISPstation007;2018-08-22 14:45:04.961111;97055;4.9;8.3;1.1;9.6
WISPstation007;2018-08-22 15:00:05.302637;97070;9.0;9.6;1.1;9.1
WISPstation007;2018-08-22 15:15:05.220852;97086;10.0;9.7;1.0;6.8
WISPstation007;2018-08-22 15:30:04.833924;97102;7.9;9.3;0.9;8.0
WISPstation007;2018-08-22 15:45:05.730436;97113;7.5;9.7;0.9;7.8
WISPstation007;2018-08-22 16:00:05.338261;97132;8.2;9.9;1.0;9.2
WISPstation007;2018-08-22 16:15:05.186981;97147;8.0;9.4;0.9;8.1
WISPstation007;2018-08-22 16:30:05.256821;97156;9.3;10.2;0.9;8.0
WISPstation007;2018-08-22 16:45:05.335438;97165;9.4;10.9;0.8;7.3
WISPstation007;2018-08-22 17:00:05.185348;97175;10.3;11.6;0.8;6.2
WISPstation007;2018-08-23 04:00:05.352602;97248;22.5;27.4;2.8;41.4
WISPstation007;2018-08-23 05:00:05.145308;97254;27.2;25.4;2.2;29.5
WISPstation007;2018-08-23 05:15:05.255598;97260;21.9;23.7;1.9;25.8
WISPstation007;2018-08-23 05:30:05.260980;97266;19.4;22.7;1.7;24.0
WISPstation007;2018-08-23 05:45:05.176584;97270;16.2;21.6;1.6;23.0
WISPstation007;2018-08-23 06:00:05.263217;97278;18.1;22.3;1.9;23.1
WISPstation007;2018-08-23 06:15:04.866690;97287;14.6;21.5;1.5;22.7
WISPstation007;2018-08-23 06:30:05.158418;97296;13.9;20.9;1.5;22.9
WISPstation007;2018-08-23 06:45:05.798884;97304;13.3;20.9;1.5;22.4
WISPstation007;2018-08-23 07:00:05.319488;97313;13.0;20.9;1.5;23.0
WISPstation007;2018-08-23 07:15:04.948875;97324;13.1;21.1;1.6;23.6
WISPstation007;2018-08-23 07:30:04.874129;97330;12.5;21.1;1.5;23.6
WISPstation007;2018-08-23 07:45:04.888034;97339;12.3;20.5;1.5;22.7
WISPstation007;2018-08-23 08:00:05.426705;97350;12.5;21.5;1.6;24.4
WISPstation007;2018-08-23 08:15:05.683240;97359;13.0;21.4;1.7;25.2
WISPstation007;2018-08-23 08:30:04.905749;97369;13.8;23.0;1.8;28.8
WISPstation007;2018-08-23 08:45:05.788998;97377;12.9;22.3;1.7;27.3
